review,label
Đã bằng giá rồi các bác còn chê lens gì nữa . Nói_chung X-Trans_Fuji quá đỉnh !  ,1
Vậy_thì Ip_7 vẩn nên đặt là ip_6 vì ngoại_hình chả khác_gì nhau theo bản demo ip_7 .,0
good,1
"Công_nghệ của SS thật tuyệt , biết lắng_nghe , học_hỏi và bứt_phá trước đối_thủ ! Tôi kính_trọng SS",1
Công_nghệ của ai không quan_trọng . Cái người dùng cần quan_tâm là chất_lượng tổng_thể / giá sản_phẩm .,0
"Đang dùng G500 và Anywhere_2 trong bài này . G500 thì bị lỗi double click nhưng BH 3 năm nên cũng đỡ . Anywhere_2 thì Logitech nói là đã cải_tiến cái nút , hy_vọng là ko bị nữa .",0
Sản_phẩm tuyệt_vời nhất của Samsung mà mình từng thấy .,1
Đã tải chụp ánh_sáng đẹp hơn camera i_Phone,1
Đẹp quá và rất men  ,1
"Đáng đồng_tiền_bát_gạo quá . Đang dùng redmi_note_3 tầm trung đã thấy xiaomi tốt thế_nào . Giá_mà Vn có 1 tập_đoàn công_nghệ như xiaomi , sản_phẩm ngon , bổ , rẻ",1
"Smart phone dùng càng_ngày_càng sướng , và càng to ra . To dùng rất thích mỗi_tội phải mua thêm cái túi đeo",1
"u cha , chỉ cần 2 con này raid 0 với nhau chắc thánh và 1 dàn máy_tính_cá_nhân đạt mức 1 tỉ đồng là 1 điều không xa_vời nữa rồi  ",0
Ai bán pm t nhé . Đang dùng 1s thấy pin quá ổn  ,0
"Bạn_Tùng , máy Z1 của bạn chắc va_đập mạnh mới vỡ màn_hình , tôi dùng máy Z1 đã 02 năm có vấn_đề gì đâu . Nó bị rớt vài lần nứt luôn miếng_dán_cường_lực nhưng kg bể màn_hình . Lúc giặt đồ , quên lấy máy ra bỏ vào máy_giặt quay một lúc nghe lạch_cạch lấy ra sấy khô xài đến bây_giờ .",0
Mới mua em nó . mới_đầu muốn đổi máy khác . mà sau càng xài càng sướng ...,1
Nhìn quả CAMERA lồi như mắt cua ... rất mất thẩm_mỹ !,-1
Vừa sài wdp vừa sài ios vừa sài androi mình là người mê công_nghệ muốn tìm hỉu ko fan của ai hết . Nhận_xét : xấu vô đối,-1
﻿Giá cao quá . Gửi người_thân bên đó mua cho rẻ . Không thì mua Iphone_6S qua sử_dụng,-1
"﻿Chưa biết nó hơn gì so với i_Phone_6 . Nếu cũng chỉ giống như i_Phone_6s tức_là chỉ cải_tiến thêm một_tí thì chắc là "" next . """,-1
Cũng_như máy_tính_bảng lúc trước thôi . Xài rồi mới biết,0
ssd mà bạn lại bảo cực chậm ? cùi nhất cũng nhanh hơn 7200 mấy lần đấy  ,0
mạng 3g mà vài phút đã mất mấy trăm_nghìn rồi 4G chắc nhà mạng nó rút 5 triệu 1 phút quá,-1
COn này không tăng được độ_sáng màn_hình . còn nó tự_động sáng khi lắc tay . chỉ có_thể cài_đặt thời_gian hiển_thị thôi .,0
"Camera 13mepixel và 5 mp , điểm_ảnh 294ppix là đẹp rồi giống như em wiko_getaway quay_phim chụp hình HD rất đẹp .",1
Quá tuyệt_vời samsung . Dùng cái đám tab của apple giờ thấy vô_dụng quá . Mua về để mỗi chơi game vs xem phim . Còn để làm_việc thật_sự chả ai_lại dùng 1 cái hdh di_động cả : ) con ipad pro thật_sự chả có gì ấn_tượng ngoài nó là 1 con ip_6s phóng to : ),1
"tôi dùng Zenfone2 Ram 4Gb . quảng_cáo cũng rầm_rộ nhưng dùng rồi toàn thấy thất_vọng . bảo_hành 4 lần , dung_lượng pin 3000mAh mà cứ như 2000mAh , dùng hơn 1 buổi xem web sơ_sơ , nghe gọi_là hết sạch . Định gọi trung_tâm chăm_sóc khách_hàng của Zenfone mà lên mạng search thử có ai giống mình không , thì thấy toàn bị như_vậy nhất_là về pin nên thôi khỏi gọi luôn . Haizzzz",-1
"Đúng rồi , đặt dấu_chấm hết cho Iphone_5 . Tôi sử_dụng cả 2 hãng điện_thoại , hãng nào cũng có ưu_nhược_điểm riêng và đều hướng đến những khách_hàng khác_nhau . Có sự cạnh_tranh thì mới đem lại lợi_ích cho người tiêu_dùng . Nên đừng bao_giờ nói 1 sản_phẩm nào đặt dấu_chấm hết cho sản_phẩm kia . Chủ_quan lắm .",0
"Máy_tính ổ_cứng 320gb dùng k hết , ổ này chắc dùng cho doanh_nghiệp  ",0
"Nếu bán ở vn mua 5 chiếc , giá k thể tin nổi",1
"Nghe đồn iphone_100 có ram 60G lận đó , hãy đợi đấy .",0
Gì vậy trời tính đâu chụp với bomphone chứ . . dìm hàng S7 quá rõ mà  ,1
nên sa_thải hết khâu thiết_kế đi là vừa ... . ip ngày_càng xấu,-1
Tren you_tube thay no thu_nghiem deo aw boi binh_thuong ma bac ? Aw duoc thiet_ke khong vo nuoc,0
bị cháy sáng quá với_lại cái ảnh ở thanh liên giống như bị phủ sương  ,-1
Pin vidonnx_6 15 ngày . Pin I5 5-7 ngày .,0
Nhìn đẹp thật . Phải kiếm tiền mua về vọc thôi,1
"23 hơn 35 chính là ở cái đa_dụng , chụp phong_cảnh rộng hơn , chụp indoor hay tiệc_tùng cũng thoải_mái hơn . Với_lại tiêu_cự 23 mà được khẩu 1.4 thì sản_xuất tốn_kém hơn là 35_1.4 . 23 lấy_nét nhanh hơn 35 , chất_ảnh thì em chưa chụp 23 nhiều nên chưa nhận_xét được , chất ảnh 35 đã thấy quá tuyệt .  ",1
"ngang_ngửa có_khi con này còn mắc hơn MM , giá site của MM là 69 , em này 79 mà bác .  ",0
Asus làm rất tệ về độ sáng màn_hình : ),-1
"Đẹp , mình vẫn kết máy của HP .",1
6s dep và gọn_gàng trong sử_dụng . 1 người dùng a 9pro và 6s + cho_hay . Sam seeder ghê thặc,1
Tản nhiệt kiểu này bụi lọt vào có vệ_sinh được không nhỉ ? Tôi không thích thiết_kế này cho lắm !,-1
Bạn cầm 6 với 6S bạn phân_biệt được không nếu nó không in chữ S đằng sau . ?,0
Có cảm_giác màu bị sai và ở rìa bị mờ ...  ,-1
h thấy nhiều đại_lí phân_phối cho Mi mà bác chờ vài hôm là có hàng thôi  ,0
MUỐN_TRẢI_NGHIỆM thử HDH_TIZEN trên Smartphone quá,0
"Quá đẹp , hi_vọng ko có gì thay_đổi trừ mầu_sắc để mình đỡ phải nhấp_nhổm .",1
"Tất_nhiên ở Mỹ , "" quê "" của AW thì tất_cả tính_năng sẽ được khai_thác hết . Tuy_nhiên mình không nghĩ ở VN nó không có tác_dụng . Nếu bạn là người làm_việc trong môi_trường bận_rộn , đi xe_hơi và phải di_chuyển nhiều thì ngay ở VN smartwatch cũng có nhiều tác_dụng . Có_chăng là mọi người đang sai_lầm về mong_muốn , tự đặt cho smart_watch một sứ_mệnh lớn_lao mà không đơn_thuần coi nó là một "" cánh_tay nối dài "" của smartphone . Mình rất thích so_sánh mối tương_quan smartwatch - smartphone với mối tương_quan smartphone - laptop . Nếu nhìn lại , ngoài nghe gọi nhắn_tin thì thời ký đầu smartphone chả làm được gì hơn laptop cả . Nhưng nếu đừng bắt nó phải làm "" nhiều hơn "" mà cần nó làm "" tiện hơn "" thì mộ thứ sẽ rõ_ràng hơn nhiều . Tất_nhiên smartphone mất 8-10 năm để huy_hoàng như ngày_nay thì smartwatch 2-3 năm nữa mà mỏng nhẹ pin trâu gấp đôi bây_giờ đã là thành_công lắm rồi . Để được coi là thứ hiển_nhiên nên có như smartphone hiện_nay thì chắc cũng phải 5-7 năm nữa",0
ipad_air đời đầu_tiên ... ... mỏng và nhẹ,0
"1 số mặt_hàng công_nghệ của TQ ko kém gì của thế_giới cũng gần_như Sámung và kém iphone 1 chút mà giá lại rẻ . nếu ai dùng mang tính_chất sử_dụng công_nghệ mà ko cần đánh_bóng như Sámung và iphone thì sp này là hợp_lý , tôi ủng_hộ sp này .",1
"Không nên mua đt trung_quốc bạn ạ , dùng được mấy tháng phát ức",0
Bạn thử unpair trước khi pair với em Note_3 đó chưa,0
Quá tuyệt_vời,1
xài ngon_lành đó bác  ,1
"Ở nhà anh_trai dùng con 40J5200 , công_ty mình dùng chiếc 43J5500 , chất_lượng không gì để chê cả Bạn có_thể cố_gắng đầu_tư thêm chút nữa để mua được màn 43 "" coi đã mắt hơn nhiều . Màn_hình phẳng mà chỉ có 32 "" trông buồn_cười lắm",1
"Định lừa à ? IP7 có đột_phá ngoại_hình là hình_trụ cơ_mà ? Phải là cầm IP như điếu xì_gà để liên_lạc , lúc lướt Web và game thì vuốt phẳng ra sau đó lại cuốn lại bỏ_túi",-1
Em muon mua em nay,1
"neu mua cho ba me ban chi doc bao , len mang thoi , ban mua ipad_1 32gb xach_tay chua den 4 trieu .",0
bộ_nhớ_trong lớn nhưng phải có khe cắm thẻ nhớ nửa mới ngon,-1
Camera xấu vậy ?,-1
bật HDR lên sao nhìn nó cứ lóa lên ấy nhỉ  ,-1
liệu có lấy rom p - 04d được không nhỉ . có_thể xử_lí cái vụ bộ_nhớ  ,0
"﻿mình thấy đeo như vậy nhìn giờ tiện hơn , cũng đỡ va_chạm màn_hình cái này hiển_thị tin_nhắn tiếng_việt và thông_báo từ các ứng_dụng khác đc ko bạn  ",1
"ơ_hay ? Mình không được ý_kiến vào topic này à ? Bạn ko có ý_kiến gì về topic thì đừng có phát_biểu . Con này không thích_hợp cho Gaming , designing ( thiết_kế chuột nhỏ , ko thoải_mái ) thì chỉ còn mỗi cái là thích_hợp cho lướt web , giải_trí thì khác_gì con magic mouse cho Mac ? Ko có multi_touch hay gestures cho MAC , hơn_nữa giá này gần bằng con MM rồi thì dại gì đâm_đầu vào mua nữa ? Ý_kiến mình đưa ra là trên phương_diện người dùng mac , ko dùng để cho gaming hay designing .",0
"Quay xong chịu_khó chép ra ngoài , để trong máy làm_chi , mất máy là mất tất_cả . 16GB quay nghiệp_dư clip ngắn ngắn cũng cả trăm clip , hình thì cũng vài ngàn ảnh chứ đâu có ít gì . Chứa quá nhiều , mỗi lần tìm lại là cả một vấn_đề !",-1
"Ram lên nhiều làm_gì , màn_hình độ_phân_giải thế_là vừa đủ , tôi đang dùng sản_phẩm của Apple thấy các thiếp bị Ram ít vẫn chạy ok mà , nâng lên chỉ sợ tốn tiền không cần_thiết lắm , cái gì cũng vừa đủ mới thích . Cá_nhân tôi thấy 6S ram 2G thì Iphone_7 nhiều lắm thì 2,5 Ram là đủ , vì ngay cả Iphone6 ra cách đây 2 năm rồi nâng_cấp chạy ISO_10_Beta thấy trơn_tru quá mà , Apple ko nên chạy_đua phần_cứng , tiêng nâng_cấp Ram với màn_hình thì nên tăng dung_lượng bộ_nhớ sẽ hay hơn .",0
Chả biết nâng_cấp gì thì_thôi đành nâng_cấp ram để hút người tiêu_dùng vậy .,-1
"Không thiết_thực lắm nhỉ . Chưa bao_giờ sách Xbox đi đâu , toàn để ở nhà . Trừ khi ai đó quá ghiền game thôi .  ",0
﻿Smartphone : về công_nghệ SAMSUNG là số 1,1
"Một thất_bại của Apple ? Quả_thật nhìn thực_tế SE không được như 5S , nhìn nó dại dại sao ý , nhất_là màu vàng hồng !",-1
Iphone ở Sing chỉ rẻ hơn ở Việt_Nam một_chút thôi . Nói thế_là bạn đủ hiểu nhé,0
Tại_sao không thấy Bom - phôn trong danh_sách này ? Hàng_đầu thế_giới cơ_mà . Chấm_hết !,0
SS giống bị dơ kính camera vậy ? ? ? Thấy ánh đèn 1 số ảnh có vệt dài  ,-1
"Mình vẫn dùng bt nè , kinh_nghiệm mình học đc là trả_lời tin nhắn bằng tiếng_việt đầy_đủ dấu trên iphone trc , rùi dùng Aw sẽ nhận tiếng_việt ngon",0
"hàng nhật ko cần bảo_hành , trách_nhiệm là ko rùi  ",0
"tốt nhất bạn nên mua 1 cái TV thường và 1 cái android box . Mình đang dùng SS_ỤA4_0J5500 cũng SmartTv nhưng khá thất_vọng về độ SMART của TV . Phần_mềm chạy chậm , lag và nhận wifi yếu . Trước_Tết mình mua giá 10tr , biết vậy lúc đó mua 1 TV 40 "" 8tr + cái box 1tr2 thì_giờ ngon hơn nhiều . Android_box cấu_hình khỏe , chạy được những app phổ_thông , có CH_PLAY , điều_khiển bằng chuột ko dây dễ_dàng , chơi game được . Mình đang dùng android_box_M8S và Tv trên thấy ok , ít khi dùng tính_năng SMart của TV lắm .",0
"Về VN active dùng ngon bạn nhé , wifi 3G đầy_đủ . Mình cũng nhờ mua bên Nhật về , nhờ bạn mua code active bên này tổng hết 750k bạn nhé ! Nếu đã đặt mua về rồi , bạn liên_hệ mình nhờ giúp cho .  ",1
"﻿Nghe nói cái bút này chống được cả nước , chắc sẽ có nhiều bạn lặn dưới ao hồ vừa ghi_chú , quả là một tính_năng du_thừa :))",-1
"Mình dùng bản d_850 của nhà mạng at_t , mình root máy cài recovery rồi up_rom đây , mình đang dùng bản v_6 thấy khá ổn",0
"Cái vỏ của nó đã tiền không rồi , hàng thủ_công thì tỉ_mỉ , vừa đẹp vừa chất_lượng hơn hàng công_nghiệp . Thương_hiệu của nó thì khỏi bàn ha : ) ) ... Ở đó mà thừa tiền mới mua con điện_thoại chức_năng cục gạch này : ) ) ... Đọc mấy cái cmt y_chang mấy cái cmt HP Spectre 13 ... Đơn_giản vì nó làm cho phân khúc khách_hàng nhà giàu chứ không làm cho mấy thanh_niên không hiểu được giá_trị nó mang lại cho người dùng = ) ) ... Thử đi ve_chai mà cầm Vertu đặt_hàng xem : ) )",1
Mình đg xài redmi_note_3 đc 4tháng đây . K co j chê ngoài chụp hình ban_đêm xấu tệ . Máy chạy nhanh mượt . Màn_hình ngon trong tầm giá . Ram 2gh mà con trống 1gh,1
trong khi sản_phẩm của các hãng khác ngày_càng hoàn_thiện thì sp của ông này ngày_càng chán . Priv là một ví_dụ điển_hình . Kiểu gì cũng phá_sản thôi,-1
Đe ̣ p nhe ̣,1
﻿Asus ư ? Pin thường kém và hay lỗi sac lắm ... . sạc lâu ví_như Google_Neus_7 chăng hạn .,-1
": wink0st : nó rất hay đấy không báo gửi như bản cũ mà nó lên ngay phần tin nhắn y_chang như anh đang chát yahoo ấy hi . . hi ... : wink0st : "" Ps : Hội I607 có 2 bạn Lanbupbe và Savijsc tuyệt thật , chịu_khó mày_mò và tìm_kiếm , tâm_đắc với máy của mình thật , mình dám cá với các bạn là 2 bạn này ngày thì kè_kè cái máy , tối nào cũng phải ngồi ôm lấy cái đt cả tiếng đồng_hồ trước khi đi ngủ "" em làm_việc suốt lúc rỗi mơi ghiên cứu dc tý . . chả bik anh savijsc thế_nào ...  ",1
"﻿èo , ở mỹ mà vẫn thường_xuyên phai dành 6h bay đi bay lại để họp à . về Việt_Nam sống đi bạn . với trình_độ của bạn chắc_chắn chả cần ra khỏi nhà , như ông sếp cũ của mình có thấy đến cty bao_giờ . quên , chưa đựoc dùng bao_giờ nên muốn hỏi bạn chút . nó có camera không , mình muốn đeo nó ở chân để soi nên trên quá . có chức_năng ra_lệnh bằng giọng nói không , có thì nó có hơn điện_thoại không , mình không thích đứng giữa đường nói lảm_nhảm . mà cái màn_hình bé vậy chắc mình bấm không nổi . nó có_thể kết_nối đến máy_chiếu và máy_in qua mạng không dây không , theo như bạn nói phải cắm đt vô máy chiều rồi dùng cái đồng_hồ như kiểu điều_khiển_từ_xa . nếu_vậy mình kết_nối đt với máy_chiếu qua mạng wf rồi cầm đt dùng luôn_tiện hơn . nó có tính_năng gì nhận_biét mình đang nhìn vô nó không , hay_là lúc_nào nó cũng sáng or là muốn nhìn phải ấn hay lắc . đêm đeo mà nó sáng có_vẻ dị nhỉ , giống mấy cái đồng_hồ phát_quang quá . đựoc_cái là không sợ bị nguời khác đung vô . lúc nhận tin nhắn hay e mail mình có_thể soạn tin trả_lời không , hay lại phải rút đt ra trả_lời . à nó có sạc không dây không , và dùng nó có nóng không . nếu nóng mình sẽ mua nó dùng vào mùa_đông . có_lẽ có lợi cho sức_khỏe . còn nữa khi nên máy_bay có cần tắt đồng_hồ không bạn . nhu_cầu mình có thế thôi . mình không biết_mấy cái chức_năng thanh_toán đó thế_nào vì không có để dùng . bên mmỹ sống tiện thật . nhưng mình không cần vì lúc_nào cũng phải mang theo ví để đựng giấy_tờ , chỗ mình không mang thẻ với hộ_chiếu mà bị cảnh_sát hỏi là có vấn_đề . hơn_nữa đt cũng có chức_năng đó .  ",-1
"Mới không ra mới , cũ không ra cũ , dở_dở_ương_ương chẳng cảm_nhận được gì từ sản_phẩm này  ",-1
